Name,Platform,Publisher,Genre,Metascore,User_Score,Release_Year
Dr. Mario,NES,Nintendo,Puzzle,,,1990
StarCraft II: Wings of Liberty,PC,Activision,Strategy,93,8.2,2010
Assassin's Creed,PS3,Ubisoft,Adventure,81,7.3,2007
God of War III,PS3,Sony Computer Entertainment,Action,92,8.7,2010
Crash Team Racing,PS,Sony Computer Entertainment,Racing,88,9,1999
LEGO Star Wars: The Complete Saga,DS,LucasArts,Action,80,5.4,2007
Driver 2,PS,Atari,Action,62,7.7,2000
Batman: Arkham City,X360,Warner Bros. Interactive Entertainment,Action,94,8.7,2011
The Last of Us,PS4,Sony Computer Entertainment,Action,,,2014
The Simpsons: Hit & Run,PS2,Vivendi Games,Racing,,,2003
Tony Hawk's Pro Skater 2,PS,Activision,Sports,98,7.7,2000
The Lord of the Rings: The Two Towers,PS2,Electronic Arts,Action,82,8.2,2002
Tomb Raider,PS,Eidos Interactive,Action,91,8.6,1996
Animal Crossing: City Folk,Wii,Nintendo,Simulation,73,7.6,2008
Uncharted: The Nathan Drake Collection,PS4,Sony Computer Entertainment,Action,86,8.1,2015
The Legend of Zelda: A Link to the Past,SNES,Nintendo,Action,,,1991
The Legend of Zelda: The Wind Waker,GC,Nintendo,Action,96,8.9,2002
Guitar Hero III: Legends of Rock,Wii,Activision,Misc,86,8.4,2007
Luigi's Mansion: Dark Moon,3DS,Nintendo,Action,86,8.4,2013
Forza Motorsport 4,X360,Microsoft Game Studios,Racing,91,8.2,2011
Mario & Sonic at the Olympic Winter Games,Wii,Sega,Sports,,,2009
Madden NFL 2005,PS2,Electronic Arts,Sports,91,7.9,2004
Guitar Hero III: Legends of Rock,X360,Activision,Misc,85,7.9,2007
Pitfall!,2600,Activision,Platform,,,1981
Madden NFL 07,PS2,Electronic Arts,Sports,84,8.2,2006
Halo 5: Guardians,XOne,Microsoft Game Studios,Shooter,84,6.4,2015
Spider-Man: The Movie,PS2,Activision,Action,76,7.9,2002
Dragon Quest VII: Warriors of Eden,PS,Enix Corporation,Role-Playing,,,2000
Call of Duty: Infinite Warfare,PS4,Activision,Shooter,77,3.4,2016
God of War,PS2,Sony Computer Entertainment,Action,94,8.9,2005
Splatoon,WiiU,Nintendo,Shooter,81,8.5,2015
Nintendo Land,WiiU,Nintendo,Misc,77,7.9,2012
Tony Hawk's Pro Skater 3,PS2,Activision,Sports,97,7.5,2001
Winning Eleven: Pro Evolution Soccer 2007,PS2,Konami Digital Entertainment,Sports,86,8.9,2006
The Elder Scrolls IV: Oblivion,X360,Take-Two Interactive,Role-Playing,94,8.7,2006
Zelda II: The Adventure of Link,NES,Nintendo,Adventure,,,1987
Need for Speed: Most Wanted,PS2,Electronic Arts,Racing,82,9.1,2005
Michael Jackson: The Experience,Wii,Ubisoft,Misc,56,8.3,2010
Call of Duty: Advanced Warfare,PS3,Activision,Shooter,,4.8,2014
Resistance: Fall of Man,PS3,Sony Computer Entertainment,Shooter,86,8.1,2006
Sonic the Hedgehog,GEN,Sega,Platform,,,1991
Kingdom Hearts II,PS2,Square Enix,Role-Playing,87,9,2005
The Legend of Zelda: Ocarina of Time,3DS,Nintendo,Action,,,2011
Super Mario 3D World,WiiU,Nintendo,Platform,93,9,2013
Minecraft,PS4,Sony Computer Entertainment Europe,Misc,,,2014
Asteroids,2600,Atari,Shooter,,,1980
Call of Duty: Advanced Warfare,X360,Activision,Shooter,,4.9,2014
FIFA 15,PS3,Electronic Arts,Sports,,4.5,2014
Fable II,X360,Microsoft Game Studios,Role-Playing,89,6.5,2008
Namco Museum,GBA,Namco Bandai Games,Misc,79,7.3,2001
Batman: Arkham Asylum,PS3,Eidos Interactive,Action,91,8.9,2009
Metal Gear Solid 3: Snake Eater,PS2,Konami Digital Entertainment,Action,91,9.3,2004
Assassin's Creed: Revelations,PS3,Ubisoft,Action,80,7.5,2011
Fallout 4,XOne,Bethesda Softworks,Role-Playing,88,6.2,2015
FIFA 14,X360,Electronic Arts,Sports,84,4.2,2013
Daxter,PSP,Sony Computer Entertainment,Platform,85,8.7,2006
Warcraft II: Tides of Darkness,PC,Activision,Strategy,,,1995
FIFA Soccer 06,PS2,Electronic Arts,Sports,80,7.8,2005
EyeToy Play,PS2,Sony Computer Entertainment,Misc,80,7.5,2003
Gran Turismo 5 Prologue,PS3,Sony Computer Entertainment,Racing,80,7.1,2007
Assassin's Creed: Revelations,X360,Ubisoft,Action,80,7.2,2011
FIFA 12,X360,Electronic Arts,Sports,,,2011
Teenage Mutant Ninja Turtles,NES,Palcom,Action,,,1989
Street Fighter IV,PS3,Capcom,Fighting,94,7.3,2009
Excitebike,NES,Nintendo,Racing,,,1984
Frogger,PS,Hasbro Interactive,Action,,,1997
Madden NFL 2003,PS2,Electronic Arts,Sports,95,7.7,2002
Half-Life,PC,Vivendi Games,Shooter,96,9.1,1997
Super Mario World 2: Yoshi's Island,SNES,Nintendo,Platform,,,1995
FIFA Soccer 07,PS2,Electronic Arts,Sports,,,2006
Street Fighter II Turbo,SNES,Capcom,Fighting,,,1992
World of Warcraft: The Burning Crusade,PC,Activision,Role-Playing,91,7.9,2007
Battlefield 1,PS4,Electronic Arts,Shooter,88,8.4,2016
God of War II,PS2,Sony Computer Entertainment,Action,93,8.9,2007
World Soccer Winning Eleven 9,PS2,Konami Digital Entertainment,Sports,,8.2,2005
Fallout: New Vegas,X360,Bethesda Softworks,Role-Playing,84,8.1,2010
Forza Motorsport 2,X360,Microsoft Game Studios,Racing,90,8.3,2007
Carnival Games,Wii,Take-Two Interactive,Misc,56,6,2007
Watch Dogs,PS4,Ubisoft,Action,80,6.3,2014
Namco Museum Vol.3,PS,Sony Computer Entertainment,Misc,,,1996
Tekken Tag Tournament,PS2,Namco Bandai Games,Fighting,85,8.5,2000
Far Cry 4,PS4,Ubisoft,Shooter,85,7.7,2014
Star Fox 64,N64,Nintendo,Shooter,,,1997
Golf,NES,Nintendo,Sports,,,1984
Namco Museum: 50th Anniversary,PS2,Namco Bandai Games,Misc,61,,2005
Left 4 Dead 2,X360,Electronic Arts,Shooter,89,8.6,2009
The Witcher 3: Wild Hunt,PS4,Namco Bandai Games,Role-Playing,92,9.2,2015
Assassin's Creed: Unity,PS4,Ubisoft,Action,70,4.9,2014
Batman: Arkham Knight,PS4,Warner Bros. Interactive Entertainment,Action,87,7.6,2015
The Legend of Zelda: Skyward Sword,Wii,Nintendo,Action,93,8,2011
Fallout 3,PS3,Bethesda Softworks,Role-Playing,90,8,2008
Professor Layton and the Diabolical Box,DS,Nintendo,Puzzle,84,8.8,2007
Donkey Kong Land,GB,Nintendo,Platform,,,1994
EA Sports Active,Wii,Electronic Arts,Sports,81,8.7,2009
Tony Hawk's Underground,PS2,Activision,Sports,90,8.7,2003
Monster Hunter 4 Ultimate,3DS,Nintendo,Role-Playing,86,8.7,2014
The Elder Scrolls V: Skyrim,PC,Bethesda Softworks,Role-Playing,94,8.1,2011
NBA 2K16,PS4,Take-Two Interactive,Sports,87,6.7,2015
Tekken 5,PS2,Namco Bandai Games,Fighting,88,8.6,2005
Dragon Warrior III,NES,Enix Corporation,Role-Playing,,,1988
MotorStorm,PS3,Sony Computer Entertainment,Racing,84,7.4,2006
Nintendogs + cats,3DS,Nintendo,Simulation,,,2011
World Soccer Winning Eleven 8 International,PS2,Konami Digital Entertainment,Sports,91,9.1,2004
Sports Champions,PS3,Sony Computer Entertainment,Sports,76,7.9,2010
Namco Museum Vol.1,PS,Sony Computer Entertainment,Misc,,,1995
The Legend of Zelda: Link's Awakening,GB,Nintendo,Action,,,1992
Call of Duty: Ghosts,PS4,Activision,Shooter,78,3.7,2013
Flash Focus: Vision Training in Minutes a Day,DS,Nintendo,Misc,59,4,2007
Tom Clancy's The Division,PS4,Ubisoft,Shooter,80,7,2016
Big Brain Academy: Wii Degree,Wii,Nintendo,Misc,68,6.9,2007
Resident Evil Director's Cut,PS,Virgin Interactive,Action,,,1996
Mario & Luigi: Bowser's Inside Story,DS,Nintendo,Role-Playing,,,2009
LEGO Indiana Jones: The Original Adventures,X360,Activision,Action,77,7.5,2008
The Sims: Unleashed,PC,Electronic Arts,Simulation,79,8,2002
Ratchet & Clank: Size Matters,PSP,Sony Computer Entertainment,Platform,,,2007
Harry Potter and the Sorcerer's Stone,PS,Electronic Arts,Action,64,7.5,2001
Mario & Sonic at the London 2012 Olympic Games,Wii,Sega,Sports,,,2011
Resident Evil 3: Nemesis,PS,Eidos Interactive,Action,,,1999
Super Paper Mario,Wii,Nintendo,Platform,85,7.9,2007
Spyro: Year of the Dragon,PS,Sony Computer Entertainment,Platform,91,8.8,2000
Assassin's Creed IV: Black Flag,PS3,Ubisoft,Action,88,8.1,2013
FIFA Soccer 2005,PS2,Electronic Arts,Sports,81,7.6,2004
PokÃƒÂ©mon Trading Card Game,GB,Nintendo,Strategy,,,1998
Friend Collection,DS,Nintendo,Misc,,,2009
Tony Hawk's Pro Skater 4,PS2,Activision,Sports,94,8.5,2002
Star Wars Battlefront (2015),XOne,Electronic Arts,Shooter,,,2015
MySims,DS,Electronic Arts,Simulation,67,7.3,2007
Midnight Club 3: DUB Edition,PSP,Take-Two Interactive,Racing,74,8.4,2005
Banjo-Kazooie,N64,Nintendo,Platform,,,1998
SOCOM: U.S. Navy SEALs,PS2,Sony Computer Entertainment,Shooter,82,7.9,2002
Jak and Daxter: The Precursor Legacy,PS2,Sony Computer Entertainment,Platform,90,8.7,2001
Pokemon Snap,N64,Nintendo,Simulation,,,1999
Pro Evolution Soccer 2008,PS2,Konami Digital Entertainment,Sports,82,7.9,2007
Resident Evil 4,PS2,Capcom,Action,96,8.9,2005
Guitar Hero: World Tour,Wii,Activision,Misc,86,7.6,2008
FIFA Soccer 10,PS3,Electronic Arts,Sports,91,7.6,2009
Star Wars: Battlefront,PS2,LucasArts,Shooter,82,8.7,2004
Doom II: Hell on Earth,PC,Virgin Interactive,Shooter,,,1994
The Simpsons: Road Rage,PS2,Electronic Arts,Racing,64,7.7,2001
Luigi's Mansion,GC,Nintendo,Action,78,8.5,2001
Battlefield 4,PS4,Electronic Arts,Shooter,85,6.9,2013
Star Wars: Battlefront II,PS2,LucasArts,Shooter,84,9,2005
Just Dance 2014,Wii,Ubisoft,Misc,,6.2,2013
Cooking Mama 2: Dinner With Friends,DS,505 Games,Simulation,70,8,2007
WWF SmackDown!,PS,THQ,Fighting,,,2000
Croc: Legend of the Gobbos,PS,Fox Interactive,Platform,,,1997
Grand Theft Auto: Liberty City Stories,PS2,Take-Two Interactive,Action,78,7.8,2006
The Getaway,PS2,Sony Computer Entertainment,Action,72,6.8,2002
Tomb Raider III: Adventures of Lara Croft,PS,Eidos Interactive,Action,,,1997
James Bond 007: Agent Under Fire,PS2,Electronic Arts,Shooter,72,7.9,2001
LEGO Star Wars: The Video Game,PS2,Eidos Interactive,Action,,,2005
Rugrats in Paris: The Movie,PS,THQ,Action,,,2000
FIFA Soccer 11,X360,Electronic Arts,Sports,88,7.5,2010
Spyro 2: Ripto's Rage!,PS,Sony Computer Entertainment,Platform,,,1999
Left 4 Dead,X360,Electronic Arts,Shooter,89,7.9,2008
Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,Nintendo,Platform,,,1996
Assassin's Creed: Unity,XOne,Ubisoft,Action,72,4.1,2014
Kung Fu,NES,Nintendo,Action,,,1985
Resident Evil 5,X360,Capcom,Action,83,7.5,2009
Assassin's Creed: Brotherhood,X360,Ubisoft,Action,89,8.3,2010
FIFA Soccer 2004,PS2,Electronic Arts,Sports,84,6.4,
Battlefield 4,PS3,Electronic Arts,Shooter,80,5.8,2013
Batman: Arkham Asylum,X360,Eidos Interactive,Action,92,8.7,2009
Battlefield 4,X360,Electronic Arts,Shooter,79,5.6,2013
Battlefield: Bad Company 2,X360,Electronic Arts,Shooter,88,8.6,2010
Mario & Sonic at the Olympic Winter Games,DS,Sega,Sports,,,2009
Guitar Hero: On Tour,DS,Activision,Misc,71,8.8,2008
Clubhouse Games,DS,Nintendo,Misc,83,8.4,2006
Monster Hunter 4,3DS,Capcom,Role-Playing,,,2013
Borderlands,X360,Take-Two Interactive,Shooter,84,8.2,2009
Tekken 4,PS2,Namco Bandai Games,Fighting,79,8.3,2002
Final Fantasy III,SNES,SquareSoft,Role-Playing,,,1994
Grand Theft Auto 2,PS,Take-Two Interactive,Action,70,8,1998
Metal Gear Solid V: The Phantom Pain,PS4,Konami Digital Entertainment,Action,93,8.2,2015
Spider-Man 2,PS2,Activision,Action,80,8.9,2004
F-1 Race,GB,Nintendo,Racing,,,1990
FIFA Soccer 2003,PS2,Electronic Arts,Sports,88,6.7,2002
LittleBigPlanet 2,PS3,Sony Computer Entertainment,Platform,91,8.4,2011
Crash Bash,PS,Sony Computer Entertainment,Misc,68,8.2,2000
Assassin's Creed Syndicate,PS4,Ubisoft,Action,76,6.8,2015
LEGO Batman: The Videogame,X360,Warner Bros. Interactive Entertainment,Action,76,7.9,2008
Destiny,XOne,Activision,Shooter,75,5.5,2014
WWF War Zone,PS,Acclaim Entertainment,Fighting,,,1998
The Legend of Zelda: Majora's Mask,N64,Nintendo,Action,,,2000
Far Cry 3,PS3,Ubisoft,Shooter,90,8.5,2012
Rugrats: Search For Reptar,PS,THQ,Adventure,,,1998
English Training: Have Fun Improving Your Skills!,DS,Nintendo,Misc,,,2006
James Bond 007: Nightfire,PS2,Electronic Arts,Shooter,77,8.5,2002
Ratchet & Clank,PS2,Sony Computer Entertainment,Platform,,,2002
Monster Hunter X,3DS,Capcom,Action,,,2015
Star Wars Episode III: Revenge of the Sith,PS2,LucasArts,Action,60,7.2,2005
The Legend of Zelda: Spirit Tracks,DS,Nintendo,Action,87,7.8,2009
Max Payne,PS2,Take-Two Interactive,Shooter,80,8.5,2001
Assassin's Creed IV: Black Flag,X360,Ubisoft,Action,86,7.9,2013
The Lord of the Rings: The Return of the King,PS2,Electronic Arts,Action,85,8.7,2003
Yokai Watch 2 Ganso/Honke,3DS,Nintendo,Role-Playing,,,2014
Gears of War: Ultimate Edition,XOne,Microsoft Game Studios,Shooter,82,7.5,2015
True Crime: Streets of LA,PS2,Activision,Action,77,8,2003
Professor Layton and the Unwound Future,DS,Nintendo,Puzzle,86,9.2,2008
Gran Turismo (PSP),PSP,Sony Computer Entertainment,Racing,,,2009
FIFA 16,XOne,Electronic Arts,Sports,84,4.4,2015
Wii Music,Wii,Nintendo,Misc,63,4.6,2008
Tekken,PS,Sony Computer Entertainment,Fighting,,,1995
Madden NFL 16,PS4,Electronic Arts,Sports,83,5.9,2015
Gran Turismo 6,PS3,Sony Computer Entertainment,Racing,81,7.7,2013
Halo: The Master Chief Collection,XOne,Microsoft Game Studios,Shooter,85,7.2,2014
007: Tomorrow Never Dies,PS,Electronic Arts,Shooter,,,1999
Super Mario Maker,WiiU,Nintendo,Platform,88,8.7,2015
WWF SmackDown! 2: Know Your Role,PS,THQ,Fighting,,,2000
Baseball,NES,Nintendo,Sports,,,1983
Killer Instinct,SNES,Nintendo,Fighting,,,1995
Dragon Quest VI: Maboroshi no Daichi,SNES,Enix Corporation,Role-Playing,,,1995
God of War: Chains of Olympus,PSP,Sony Computer Entertainment,Action,91,8.6,2008
Enter the Matrix,PS2,Atari,Action,62,8.1,2003
Crisis Core: Final Fantasy VII,PSP,Square Enix,Role-Playing,83,8,2007
Dance Central,X360,MTV Games,Misc,82,7.6,2010
L.A. Noire,PS3,Take-Two Interactive,Adventure,89,7.7,2011
Ace Combat 04: Shattered Skies,PS2,Sony Computer Entertainment Europe,Simulation,89,9.1,2001
Animal Crossing,GC,Nintendo,Simulation,87,8.9,2001
FIFA Soccer 08,PS2,Electronic Arts,Sports,83,6.5,2007
Club Penguin: Elite Penguin Force,DS,Disney Interactive Studios,Adventure,,8,2008
Spider-Man,PS,Activision,Action,87,9,2000
Mario Party 9,Wii,Nintendo,Misc,73,6.8,2012
Need for Speed III: Hot Pursuit,PS,Electronic Arts,Racing,88,,1998
Star Wars Episode I Racer,N64,Nintendo,Racing,,,1999
Sonic Rush,DS,Sega,Platform,82,8.5,2005
Dragon Warrior IV,NES,Enix Corporation,Role-Playing,,,1990
Rhythm Heaven,DS,Nintendo,Misc,83,9,2008
Fallout: New Vegas,PS3,Bethesda Softworks,Role-Playing,82,7.8,2010
Personal Trainer: Cooking,DS,Nintendo,Misc,81,7.8,2006
The Elder Scrolls IV: Oblivion,PS3,Ubisoft,Role-Playing,93,8,2007
The Legend of Zelda: A Link Between Worlds,3DS,Nintendo,Action,91,8.9,2013
Resident Evil 6,PS3,Capcom,Shooter,74,5.4,2012
Mass Effect 2,X360,Electronic Arts,Role-Playing,96,8.9,2010
Dragon Ball Z: Budokai,PS2,Atari,Fighting,67,7.9,2002
Madden NFL 2002,PS2,Electronic Arts,Sports,94,7.9,2001
World Class Track Meet,NES,Namco Bandai Games,Sports,,,1986
Donkey Kong,GB,Nintendo,Platform,,,1994
The Sims: Vacation,PC,Electronic Arts,Simulation,75,7.8,2002
LEGO Batman: The Videogame,Wii,Warner Bros. Interactive Entertainment,Action,74,7.9,
Animal Crossing: Happy Home Designer,3DS,Nintendo,Simulation,66,6.9,2015
The Sims 4,PC,Electronic Arts,Simulation,70,3.9,2014
Borderlands 2,X360,Take-Two Interactive,Shooter,89,8.2,2012
LEGO Batman: The Videogame,DS,Warner Bros. Interactive Entertainment,Action,72,8,2008
Kung Fu Panda,X360,Activision,Action,75,7.4,2008
Mass Effect 3,X360,Electronic Arts,Role-Playing,93,5.8,2012
Heavy Rain,PS3,Sony Computer Entertainment,Adventure,87,7.7,2010
Rayman,PS,Ubisoft,Platform,,,1995
Saints Row 2,X360,THQ,Action,81,8.1,2008
Tom Clancy's Splinter Cell,XB,Ubisoft,Action,93,8.5,2002
Mike Tyson's Punch-Out!!,NES,Nintendo,Fighting,,,1987
WWE SmackDown! Shut Your Mouth,PS2,THQ,Sports,,,2002
FIFA 14,PS4,Electronic Arts,Sports,87,6.3,2013
Killzone 2,PS3,Sony Computer Entertainment,Shooter,91,8.1,2009
Far Cry 3,X360,Ubisoft,Shooter,91,8.6,2012
Epic Mickey,Wii,Disney Interactive Studios,Platform,73,7,2010
NBA 2K13,X360,Take-Two Interactive,Sports,88,7.2,2012
Dragon Ball Z: Budokai Tenkaichi 3,PS2,Atari,Fighting,73,9.2,2007
wwe Smackdown vs. Raw 2006,PS2,,Fighting,,,
Star Fox,SNES,Nintendo,Shooter,,,1993
The Sims: Livin Large,PC,Electronic Arts,Misc,82,6.6,2000
World Soccer Winning Eleven 6 International,PS2,Konami Digital Entertainment,Sports,93,9.1,2002
Devil May Cry,PS2,Capcom,Action,94,8.5,2001
Star Wars: The Old Republic,PC,Electronic Arts,Role-Playing,85,5.9,2011
Middle-Earth: Shadow of Mordor,PS4,Warner Bros. Interactive Entertainment,Action,84,8.1,2014
Sonic Heroes,PS2,Sega,Platform,64,7.8,2003
Hitman 2: Silent Assassin,PS2,Eidos Interactive,Action,85,7.8,2002
Titanfall,XOne,Electronic Arts,Shooter,86,6.4,2014
Battlefield: Bad Company 2,PS3,Electronic Arts,Shooter,88,8.5,2010
Wave Race 64,N64,Nintendo,Racing,,,1996
SOCOM II: U.S. Navy SEALs,PS2,Sony Computer Entertainment,Shooter,87,9,2003
WWE SmackDown! vs. RAW 2006,PS2,THQ,Fighting,,,2005
Pac-Man Collection,GBA,Atari,Puzzle,79,7.8,2001
Street Fighter IV,X360,Capcom,Fighting,93,7.3,2009
inFAMOUS,PS3,Sony Computer Entertainment,Action,85,8.3,2009
Kirby Super Star Ultra,DS,Nintendo,Platform,76,8.8,2008
Call of Duty: Ghosts,XOne,Activision,Shooter,78,4.3,2013
FIFA 15,X360,Electronic Arts,Sports,,4.2,2014
Super Mario World 2: Yoshi's Island,GBA,Nintendo,Platform,,,2002
Mass Effect,X360,Microsoft Game Studios,Role-Playing,91,8.7,2007
Sonic Mega Collection Plus,PS2,Sega,Misc,73,8.6,2004
World Soccer Winning Eleven 7 International,PS2,Konami Digital Entertainment,Sports,93,9,2003
Sega Superstars Tennis,X360,Sega,Sports,67,6.8,2008
Hot Shots Golf 3,PS2,Sony Computer Entertainment,Sports,85,8.9,2001
Cooking Mama: Cook Off,Wii,505 Games,Simulation,61,5.3,2007
Call of Duty: Finest Hour,PS2,Activision,Shooter,76,7.7,2004
WarioWare: Smooth Moves,Wii,Nintendo,Puzzle,83,7.4,2006
Syphon Filter,PS,Sony Computer Entertainment,Shooter,,,1999
Imagine: Babyz,DS,Ubisoft,Simulation,,7.7,2007
Colin McRae Rally,PS,Codemasters,Racing,,,1998
Madden NFL 13,X360,Electronic Arts,Sports,81,5.8,2012
The Elder Scrolls III: Morrowind,XB,Ubisoft,Role-Playing,87,8.7,2002
Assassin's Creed IV: Black Flag,PS4,Ubisoft,Action,83,7.8,2013
Command & Conquer: Red Alert,PC,Virgin Interactive,Strategy,,,1996
F-Zero,SNES,Nintendo,Racing,,,1990
Yoshi's Story,N64,Nintendo,Platform,,,1997
Mortal Kombat,PS3,Warner Bros. Interactive Entertainment,Fighting,84,8.4,2011
Madden NFL 10,X360,Electronic Arts,Sports,85,6.1,2009
WWE SmackDown! vs. Raw,PS2,THQ,Fighting,,,2002
BioShock,X360,Take-Two Interactive,Shooter,96,8.9,2007
Metroid Prime,GC,Nintendo,Shooter,97,9.3,2002
Assassin's Creed: Brotherhood,PS3,Ubisoft,Action,90,8.2,2010
Finding Nemo,GBA,THQ,Action,,7,2003
Zumba Fitness 2,Wii,Majesco Entertainment,Sports,,,2011
Myst,PC,Red Orb,Adventure,,,1994
Medal of Honor,PS3,Electronic Arts,Shooter,75,7.5,2010
Need for Speed: Most Wanted,PS3,Electronic Arts,Racing,,,2012
Imagine: Fashion Designer,DS,Ubisoft,Simulation,,7.6,2007
WWE SmackDown! Here Comes the Pain,PS2,THQ,Fighting,,,2003
Hot Shots Golf,PS,Sony Computer Entertainment,Sports,,,1997
A Bug's Life,PS,Sony Computer Entertainment,Platform,,,1998
WWF SmackDown! Just Bring It,PS2,THQ,Fighting,,,2001
inFAMOUS: Second Son,PS4,Sony Computer Entertainment,Action,80,7.9,2014
Dragon Quest V: Tenkuu no Hanayome,SNES,Enix Corporation,Role-Playing,,,1992
Mortal Kombat Trilogy,PS,GT Interactive,Fighting,,,1996
Monster Hunter Tri,3DS,Nintendo,Role-Playing,,,2011
NBA Street,PS2,Electronic Arts,Sports,89,8.6,2001
Jak II,PS2,Sony Computer Entertainment,Platform,87,8.2,2003
Ratchet & Clank: Going Commando,PS2,Sony Computer Entertainment,Platform,,,2003
Need for Speed: Hot Pursuit,PS3,Electronic Arts,Racing,89,7.2,2010
Skylanders: Spyro's Adventure,Wii,Activision,Action,81,5.6,2011
Battlefield 3,PC,Electronic Arts,Shooter,89,7.5,2011
Mortal Kombat X,PS4,Warner Bros. Interactive Entertainment,Fighting,83,7.7,2015
The Sims,PS2,Electronic Arts,Simulation,83,7.7,2003
Killzone 3,PS3,Sony Computer Entertainment,Shooter,84,7.9,2011
Star Wars: The Force Unleashed,X360,LucasArts,Action,73,6.7,2008
Minecraft,XOne,Microsoft Game Studios,Misc,,,2014
Yoshi's Island DS,DS,Nintendo,Platform,81,7.4,2006
Saints Row: The Third,X360,THQ,Action,84,7.6,2011
Missile Command,2600,Atari,Shooter,,,1980
Mario Paint,SNES,Nintendo,Misc,,,1992
Tekken 6,PS3,Namco Bandai Games,Fighting,79,7.4,2009
PokÃƒÂ©mon Stadium 2,N64,Nintendo,Strategy,,,2000
Metroid,NES,Nintendo,Action,,,1986
Sonic and the Secret Rings,Wii,Sega,Platform,69,6.6,2007
FIFA 16,PS3,Electronic Arts,Sports,,3.2,2015
The Legend of Zelda: A Link to the Past,GBA,Nintendo,Action,95,9.1,2002
Onimusha: Warlords,PS2,Virgin Interactive,Action,86,8.2,2001
Mario Party,N64,Nintendo,Misc,,,1998
L.A. Noire,X360,Take-Two Interactive,Adventure,89,7.8,2011
Call of Duty 3,X360,Activision,Shooter,82,6.5,2006
Madden NFL 12,X360,Electronic Arts,Sports,78,5.9,2011
LEGO Star Wars II: The Original Trilogy,PS2,LucasArts,Action,84,9,2006
Killzone: Shadow Fall,PS4,Sony Computer Entertainment,Shooter,73,6.8,2013
Madden NFL 11,X360,Electronic Arts,Sports,84,5.7,2010
Burnout 3: Takedown,PS2,Electronic Arts,Racing,93,9.1,2004
Yokai Watch 2 Shinuchi,3DS,Level 5,Role-Playing,,,2014
Mortal Kombat,GEN,Arena Entertainment,Fighting,,,1992
Mario vs. Donkey Kong: Mini-Land Mayhem!,DS,Nintendo,Puzzle,79,7.7,2010
Professor Layton and the Last Specter,DS,Nintendo,Puzzle,83,8.7,2009
Call Of Duty 2: Big Red One,PS2,Activision,Shooter,77,8.2,2005
Medal of Honor,PS,Electronic Arts,Shooter,92,8.6,1998
Fable,XB,Microsoft Game Studios,Role-Playing,85,8.5,2004
Guitar Hero: World Tour,X360,Activision,Misc,85,6.3,2008
FIFA 17,XOne,Electronic Arts,Sports,84,5.5,2016
Hannah Montana,DS,Disney Interactive Studios,Action,,6.7,2006
Tom Clancy's Splinter Cell,PS2,Ubisoft,Action,89,7.7,2003
Super Mario Bros.: The Lost Levels,NES,Nintendo,Platform,,,1986
Need for Speed: Shift,PS3,Electronic Arts,Racing,84,6.9,2009
Star Wars: Shadows of the Empire,N64,Nintendo,Action,,,1996
Medal of Honor Heroes,PSP,Electronic Arts,Shooter,71,7.9,2006
Final Fantasy XIII-2,PS3,Square Enix,Role-Playing,79,6.6,2011
Midnight Club: Street Racing,PS2,Take-Two Interactive,Racing,78,7.8,2000
Skate 3,X360,Electronic Arts,Sports,80,8,2010
ESPN NFL 2K5,PS2,Sega,Sports,90,8.2,2004
Halo Wars,X360,Microsoft Game Studios,Strategy,82,7.2,2009
NBA 2K12,X360,Take-Two Interactive,Sports,90,7.7,2011
Pac-Man: Adventures in Time,PSP,Sony Computer Entertainment,Fighting,,,2006
FIFA Soccer 10,X360,Electronic Arts,Sports,90,7.5,2009
Medal of Honor,X360,Electronic Arts,Shooter,74,6.7,2010
Harry Potter and the Chamber of Secrets,PS2,Electronic Arts,Action,71,7.6,2002
Streets of Rage,GEN,Sega,Action,,,1990
